Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
4919,CA-2017-160304,2017-01-02,2017-01-07,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.9
4920,CA-2017-160304,2017-01-02,2017-01-07,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,232
4921,CA-2018-101728,2018-08-19,2018-08-23,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.3
4922,CA-2018-114055,2018-12-25,2018-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.1
4923,CA-2018-114055,2018-12-25,2018-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.6
4924,CA-2018-114055,2018-12-25,2018-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.1
4925,CA-2018-114055,2018-12-25,2018-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.5
4926,CA-2018-126438,2018-09-10,2018-09-13,First Class,AR-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.9
4927,CA-2018-117653,2018-10-19,2018-10-23,Standard Class,MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",91.3
4928,CA-2018-143245,2018-12-01,2018-12-06,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.4
4929,CA-2018-143245,2018-12-01,2018-12-06,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,897.2
4930,US-2015-138828,2015-09-02,2015-09-03,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.8
4931,US-2015-138828,2015-09-02,2015-09-03,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.9
4932,CA-2018-143651,2018-03-25,2018-03-30,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001446,Office Supplies,Art,Newell 309,23.1
4933,CA-2016-106978,2016-09-28,2016-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.5
4934,CA-2016-106978,2016-09-28,2016-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.1
4935,CA-2016-106978,2016-09-28,2016-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-FA-10003021,Office Supplies,Fasteners,Staples,4.5
4936,CA-2016-155124,2016-03-15,2016-03-21,Standard Class,KS-16300,Karen Seio,Corporate,United States,Lehi,Utah,84043,West,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.8
4937,CA-2018-150931,2018-01-06,2018-01-13,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,35401,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.7
4938,CA-2015-157147,2015-01-13,2015-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.9
4939,CA-2015-157147,2015-01-13,2015-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",334
4940,CA-2015-157147,2015-01-13,2015-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9
4941,CA-2016-156482,2016-02-06,2016-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.8
4942,CA-2016-156482,2016-02-06,2016-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.9
4943,CA-2016-156482,2016-02-06,2016-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.7
4944,CA-2018-106782,2018-12-21,2018-12-27,Standard Class,LP-17095,Liz Preis,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.3
4945,CA-2017-151372,2017-09-05,2017-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.1
4946,CA-2017-151372,2017-09-05,2017-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.7
4947,CA-2017-151372,2017-09-05,2017-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.4
4948,CA-2015-102085,2015-10-04,2015-10-09,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.2
4949,CA-2018-107125,2018-11-27,2018-12-02,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117.5
4950,CA-2018-107125,2018-11-27,2018-12-02,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.8
4951,CA-2017-125815,2017-10-28,2017-11-01,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,New York City,New York,10009,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.4
4952,CA-2016-144190,2016-06-09,2016-06-13,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,13
4953,CA-2018-117926,2018-12-08,2018-12-12,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.5
4954,CA-2016-153906,2016-03-16,2016-03-20,Standard Class,MS-17980,Michael Stewart,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,85.9
4955,CA-2015-160262,2015-06-09,2015-06-13,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,18.1
4956,CA-2015-160262,2015-06-09,2015-06-13,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.1
4957,CA-2015-160262,2015-06-09,2015-06-13,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4
4958,CA-2016-127607,2016-03-20,2016-03-26,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Carrollton,Texas,75007,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2.5
4959,CA-2016-127607,2016-03-20,2016-03-26,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Carrollton,Texas,75007,Central,OFF-FA-10003485,Office Supplies,Fasteners,Staples,18.9
4960,CA-2017-166226,2017-11-18,2017-11-22,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.2
4961,CA-2017-166226,2017-11-18,2017-11-22,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.8
4962,CA-2015-156587,2015-03-07,2015-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.7
4963,CA-2015-156587,2015-03-07,2015-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,17.9
4964,CA-2015-156587,2015-03-07,2015-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.9
4965,CA-2017-141180,2017-05-15,2017-05-19,Second Class,DP-13000,Darren Powers,Consumer,United States,Fort Lauderdale,Florida,33311,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,7.8
4966,CA-2016-109708,2016-05-25,2016-05-28,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Columbia,Tennessee,38401,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467
4967,CA-2016-122406,2016-08-02,2016-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.9
4968,CA-2016-122406,2016-08-02,2016-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4
4969,CA-2016-122406,2016-08-02,2016-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,200
4970,CA-2016-122406,2016-08-02,2016-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,111
4971,US-2017-153815,2017-11-06,2017-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,208
4972,US-2017-153815,2017-11-06,2017-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,36.1
4973,US-2017-153815,2017-11-06,2017-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",35.6
4974,US-2017-153815,2017-11-06,2017-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.8
4975,CA-2017-164896,2017-11-07,2017-11-12,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Oceanside,California,92054,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9
4976,CA-2016-142202,2016-09-18,2016-09-23,Second Class,JR-16210,Justin Ritter,Corporate,United States,Jacksonville,Florida,32216,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717.1
4977,CA-2016-165050,2016-12-07,2016-12-09,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.4
4978,CA-2016-165050,2016-12-07,2016-12-09,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.7
4979,CA-2016-165050,2016-12-07,2016-12-09,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,773.9
4980,US-2017-131114,2017-12-09,2017-12-13,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.6
4981,US-2017-131114,2017-12-09,2017-12-13,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.4
4982,US-2017-131114,2017-12-09,2017-12-13,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19
4983,CA-2015-160066,2015-11-16,2015-11-22,Standard Class,AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,92646,West,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.2
4984,CA-2017-109925,2017-11-06,2017-11-10,Second Class,IM-15070,Irene Maddox,Consumer,United States,San Diego,California,92105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,84.8
4985,CA-2016-160696,2016-09-06,2016-09-10,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Nashville,Tennessee,37211,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.2
4986,CA-2015-125171,2015-09-03,2015-09-03,Same Day,AG-10390,Allen Goldenen,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4
4987,CA-2017-149279,2017-04-24,2017-04-28,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,15.6
4988,CA-2017-149279,2017-04-24,2017-04-28,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.8
4989,CA-2017-149279,2017-04-24,2017-04-28,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,3.1
4990,CA-2018-107321,2018-08-31,2018-09-04,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.7
4991,CA-2018-107321,2018-08-31,2018-09-04,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.4
4992,US-2018-122714,2018-12-07,2018-12-13,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1890
4993,CA-2016-153038,2016-12-18,2016-12-25,Standard Class,RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",55.9
4994,CA-2016-153038,2016-12-18,2016-12-25,Standard Class,RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South,OFF-LA-10004008,Office Supplies,Labels,Avery 507,18.4
4995,CA-2016-153038,2016-12-18,2016-12-25,Standard Class,RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.3
4996,CA-2015-132227,2015-11-04,2015-11-10,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10011,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.1
4997,CA-2018-155824,2018-03-10,2018-03-15,Standard Class,KS-16300,Karen Seio,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.8
4998,CA-2018-155824,2018-03-10,2018-03-15,Standard Class,KS-16300,Karen Seio,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.1
4999,CA-2017-129238,2017-01-31,2017-02-04,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,109.6
5000,CA-2017-129238,2017-01-31,2017-02-04,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,56.7
5001,CA-2018-159688,2018-05-07,2018-05-12,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,90004,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,80
5002,CA-2017-136126,2017-05-24,2017-05-24,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,23602,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5
5003,CA-2017-136126,2017-05-24,2017-05-24,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,23602,South,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,191.6
5004,CA-2017-155033,2017-10-07,2017-10-12,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,10.6
5005,CA-2015-156006,2015-04-30,2015-05-02,Second Class,TM-21010,Tamara Manning,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.8
5006,CA-2016-158659,2016-11-10,2016-11-14,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3
5007,CA-2016-169796,2016-11-09,2016-11-14,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.9
5008,CA-2016-169796,2016-11-09,2016-11-14,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.9
5009,CA-2016-102876,2016-09-07,2016-09-14,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,9.5
5010,CA-2016-102876,2016-09-07,2016-09-14,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,792
5011,CA-2016-102876,2016-09-07,2016-09-14,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,4.9
5012,US-2018-139647,2018-05-11,2018-05-13,First Class,TS-21370,Todd Sumrall,Corporate,United States,Phoenix,Arizona,85023,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,210
5013,US-2018-160465,2018-07-21,2018-07-26,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,33.9
5014,US-2018-160465,2018-07-21,2018-07-26,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,222.3
5015,US-2018-160465,2018-07-21,2018-07-26,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.6
5016,CA-2015-153850,2015-11-24,2015-11-29,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,43615,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.2
5017,CA-2015-153850,2015-11-24,2015-11-29,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1502.4
5018,CA-2015-127558,2015-11-15,2015-11-18,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.1
5019,CA-2015-127558,2015-11-15,2015-11-18,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.5
5020,CA-2015-127558,2015-11-15,2015-11-18,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,20.5
5021,CA-2018-136511,2018-03-23,2018-03-25,Second Class,MZ-17515,Mary Zewe,Corporate,United States,New York City,New York,10011,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,347.6
5022,CA-2017-133795,2017-12-18,2017-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.6
5023,CA-2017-133795,2017-12-18,2017-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.5
5024,CA-2017-133795,2017-12-18,2017-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.9
5025,US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,33.5
5026,US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,462
5027,US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.6
5028,US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.7
5029,CA-2015-151792,2015-09-02,2015-09-07,Second Class,CV-12295,Christina VanderZanden,Consumer,United States,Chicago,Illinois,60653,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,240
5030,CA-2018-139304,2018-01-29,2018-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001216,Office Supplies,Art,Newell 339,8.3
5031,CA-2018-139304,2018-01-29,2018-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.6
5032,CA-2018-139304,2018-01-29,2018-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.6
5033,CA-2017-155166,2017-12-26,2018-01-02,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,8360,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,212.9
5034,CA-2017-155166,2017-12-26,2018-01-02,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,8360,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.5
5035,CA-2016-103954,2016-08-09,2016-08-13,Second Class,HR-14770,Hallie Redmond,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4
5036,CA-2015-169803,2015-04-06,2015-04-12,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.6
5037,CA-2015-169803,2015-04-06,2015-04-12,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9
5038,CA-2018-141719,2018-11-17,2018-11-21,Second Class,EG-13900,Emily Grady,Consumer,United States,Naperville,Illinois,60540,Central,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,240
5039,CA-2016-136469,2016-07-11,2016-07-12,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.8
5040,CA-2016-136469,2016-07-11,2016-07-12,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,716
